index	question	sentence	label
499	这是几期的	首套是百分之三十	0
500	这是几期的	二套是百分之五十	0
501	这是几期的	这是三期的	1
502	这是几期的	是老证	0
503	这是几期的	这个房子看房还是蛮方便的	0
504	您好，请问这个房子的首付、税费和贷款是怎样的？	您好	0
505	您好，请问这个房子的首付、税费和贷款是怎样的？	您是首套还是二套呢	1
506	您好，请问这个房子的首付、税费和贷款是怎样的？	您麦克风没有授权	0
507	房屋买卖怎么会有赠予税呢	嗯	0
508	房屋买卖怎么会有赠予税呢	就是父母赠予吧。	1
509	房屋买卖怎么会有赠予税呢	可以走赠与	0
510	房屋买卖怎么会有赠予税呢	他们应该当时不懂，为了省税	0
511	这个小学是什么	在的	0
512	这个小学是什么	是的	0
513	这个小学是什么	树人小学加中学	1
514	他这个家具怎么办	家具全留不带走，我和房东沟通过	1
515	他这个家具怎么办	书房的确需要自己改动了	0
516	他这个家具怎么办	目前江湾府这套是还可以的，像您自住肯定是需要一个车位。房子450加车位20，您可以先实地看，看满意了，我们再去谈把价格还一还。	0
517	他这个家具怎么办	这书房位置是很好的，能看到江	0
518	他这个家具怎么办	我们可以加个微信，您考虑这几天，我也关注一下这小区，有什么新房源，我及时通知您	0
519	教育方面是七小么	是曲江七小	1
520	教育方面是七小么	不临三环	0
521	教育方面是七小么	这还没想好卖不卖呢	0
522	您好，请问这个房子周边有哪些学校？	这房子学区是翡翠小学  68中	1
523	您好，请问这个房子周边有哪些学校？	您方便留个联系电话吗？	0
524	您好，请问这个房子周边有哪些学校？	合肥证	0
525	您好，请问这个房子周边有哪些学校？	不是肥西证	0
526	您好，请问这个房子周边有哪些学校？	苹果小镇的房子你能考虑吗？	0
527	低多少啊	这边能低2-5万之间	1
528	低多少啊	科技大学的老师喜欢那个地方	0
529	低多少啊	今天的的就是科技大学的老师买的	0
530	这套房源价格还有优惠空间么？	价格可以谈的	1
531	这套房源价格还有优惠空间么？	业主置换 提诚意的	0
532	这套房源价格还有优惠空间么？	您要实地看下吗？	0
533	这是几期的	18年下半年成交量很少，价格就慢慢在跌	0
534	这是几期的	是的，到去年年底	0
535	这是几期的	您可以在app看下成交记录，在去年年底每个月成交量就开始大起来	0
536	这是几期的	然后今年6.7.8直接爆发?每个月20套以上的成交量	0
537	这是几期的	但是价格没什么变动，小户型涨了3-4万，两房价格还没动	0
538	您好，方便带我看下上次说的房子吗	😃	0
539	您好，方便带我看下上次说的房子吗	您好，没问题的，我给您安排	1
540	您好，方便带我看下上次说的房子吗	稍等一下哈	0
541	这套房源价格还有优惠空间么？	这套房等周四才能拍照片	0
542	这套房源价格还有优惠空间么？	等拍好我发给你	0
543	A7的房子怎么样？	A7目前没什么性价比高的房源	1
544	A7的房子怎么样？	两个组团差不多	0
545	A7的房子怎么样？	您说这套600万这套吗	0
546	A7的房子怎么样？	没装	0
547	A7的房子怎么样？	看面积和朝向	0
548	全款呢	这个和贷款全款没关系	1
549	全款呢	这个是买这个房子的硬性条件	0
550	全款呢	您买房是为了上学落户还是说兼具居住？	0
551	全款呢	这个小区购买不需要社保，属于正常的商品房	0
552	全款呢	那您可以考虑一下力高的房子，滨海小外三部	0
553	这个最低多少钱啊	不是 限价商品房	0
554	这个最低多少钱啊	最低230万 已经谈过好几次了	1
555	这个最低多少钱啊	契税加转商费5-6	0
556	这套可以，可以去现场看看么？	可以的，您看什么时候有空	1
557	这套可以，可以去现场看看么？	好的	0
558	离地铁口近点的，然后附近有公园，学校的，小区相对而言年限近点的	70年	0
559	离地铁口近点的，然后附近有公园，学校的，小区相对而言年限近点的	您的号码多少我记一下，稍后加您微信，给您发送一下位置和路线，	0
560	离地铁口近点的，然后附近有公园，学校的，小区相对而言年限近点的	可上学可带户口	0
561	离地铁口近点的，然后附近有公园，学校的，小区相对而言年限近点的	滁州璐小学	0
562	离地铁口近点的，然后附近有公园，学校的，小区相对而言年限近点的	38中本部	0
563	哦，这样，这套明天方便看看吗	可以的	1
564	哦，这样，这套明天方便看看吗	到时候我约下	0
565	哦，这样，这套明天方便看看吗	几点这样	0
566	最低多少啊	您先过来看房子吧	0
567	最低多少啊	您从去年就开始看房子，电话也没留一个😁	0
568	最低多少啊	嗯嗯，方便留个电话吗？	0
569	其他费用还有哪些？还有议价空间吗？	你好	0
570	其他费用还有哪些？还有议价空间吗？	基本税费，具体根据成交价和土地曾增值税	0
571	其他费用还有哪些？还有议价空间吗？	您要是有需求可以过来看一下	0
572	您好，我想了解融创文旅城御林即将上架的4室房源报价。	现在这套房子又降了一万元的价格了	0
573	您好，我想了解融创文旅城御林即将上架的4室房源报价。	30楼的的	0
574	您好，我想了解融创文旅城御林即将上架的4室房源报价。	这个楼层您觉得怎么样嘛	0
575	您好，我想了解融创文旅城御林即将上架的4室房源报价。	4号户型的吗？	0
576	您好，我想了解融创文旅城御林即将上架的4室房源报价。	好的	0
577	下证了吗	这个东苑的基本上没有证	1
578	下证了吗	像南苑或者北苑基本都有证	0
579	下证了吗	老师这边方便留个联系方式吗？	0
580	下证了吗	我这边给你找下性价比高的有证的发给你看下下	0
581	下证了吗	这边是有的	0
582	可谈到多少？	这套之前有看过吗	0
583	可谈到多少？	这个有点难，我先去沟通一下	1
584	可谈到多少？	房子有挂出来吗	0
585	有增值税不	有的	1
586	有增值税不	产证不满两年	1
587	有增值税不	关键这个房东现在开始装修了。	0
588	有增值税不	都快装好了	0
589	有增值税不	觉得毛坯不好卖	0
590	能看吗？	因为之前卖的这个老业主我认识	0
591	能看吗？	那个时候是特别简单的装修	0
592	能看吗？	可以看	1
593	什么时候看房方便	您说的哪套房子	0
594	什么时候看房方便	您好	0
595	什么时候看房方便	您看几房	0
596	这套房源价格还有优惠空间么？	您好	0
597	这套房源价格还有优惠空间么？	价格可以商量	1
598	这套房源价格还有优惠空间么？	和风四季新上了一个17层的	0
599	家私家电，业主是搬走还是留下？	家电您想要的话可以和业主谈	1
600	家私家电，业主是搬走还是留下？	12000左右	0
601	家私家电，业主是搬走还是留下？	大面积的是这个价格了	0
602	家私家电，业主是搬走还是留下？	小面积的单价会高点	0
603	家私家电，业主是搬走还是留下？	2007年的房子	0
604	税费高吗	税费有4万多	1
605	税费高吗	看游泳池	0
606	税费高吗	价格可以谈前提要8O万帮忙还款	0
607	税费高吗	一押	0
608	税费高吗	是的	0
609	什么时候能够看房呢？	提前联系	1
610	什么时候能够看房呢？	首付三层	0
611	有相关的介绍吗，位置在哪	您好	0
612	有相关的介绍吗，位置在哪	方便加您微信，我发您吗？	0
613	有相关的介绍吗，位置在哪	您好，在大旺城那边的，楼盘很大，首付低，比较适合投资的，周末如果方便可以过来看看的。	1
614	有房子证？	是公共用的	0
615	有房子证？	您这边介意么？	0
616	有房子证？	???	0
617	有房子证？	50万总价的房子现在南沙是找不到了	0
618	意思业主贷款买的房子吗	嗯嗯	0
619	意思业主贷款买的房子吗	嗯	0
620	意思业主贷款买的房子吗	不麻烦呀	0
621	意思业主贷款买的房子吗	高层	0
622	意思业主贷款买的房子吗	洋房	0
623	方便看房吗	首付3成	0
624	方便看房吗	提前联系就可以看	1
625	方便看房吗	好的	0
626	可以看看房子吗？	有的	0
627	可以看看房子吗？	稍等	0
628	380如果各付各税，，也可以考虑入手	高层一点点也不会那个价吧，售楼部的75方2房15楼以上也要400万。	0
629	380如果各付各税，，也可以考虑入手	是卖光了呀，去年年底的价格。	0
630	380如果各付各税，，也可以考虑入手	哎…400万，各付税，15楼，挺好的一个盘。😖	0
631	您好，我想咨询金桥商务公寓小区	是真实的	0
632	您好，我想咨询金桥商务公寓小区	就这个价格	0
633	您好，我想咨询金桥商务公寓小区	我以为是买房的	0
634	您好，我想咨询金桥商务公寓小区	租金4500左右	0
635	您好，我想咨询金桥商务公寓小区	您留个联系方式，我明天按排专业租赁经纪人给您	0
636	最低多少	价格吗，您说的是价格吗？	0
637	最低多少	不是看小区的，看外面的还没有满两年哦。	0
638	最低多少	我们所有的价格全部都是业主真实报价的。您可以过来看一下房子，觉得合适了，我们再来跟业主谈一下。	1
639	这种户型不靠马路的有吗？	仁恒小三房都是靠马路的	0
640	这种户型不靠马路的有吗？	小区中心位置三房是156-179平	0
641	这种户型不靠马路的有吗？	如果选择楼层低一些的，噪音会比较小	0
642	房子靠路边吗？	靠的	1
643	房子靠路边吗？	靠着邵昂路	1
644	房子靠路边吗？	没事😄	0
645	税费如何	这是万达的一个住宅盘	0
646	税费如何	项目地段非常好	0
647	税费如何	靠近中央公园一院两馆市政府	0
648	税费如何	不急住的话建议要新房	0
649	税费如何	规划跟配套各方面都比二手房好	0
650	您好，我正在看北纬40度二期的房子	这种户型在板楼里	0
651	您好，我正在看北纬40度二期的房子	您方便电话沟通吗？	0
652	您好，我正在看北纬40度二期的房子	刚成交的是南向的，东向的	0
653	您好，我正在看北纬40度二期的房子	朝西的目前有套495万能卖的6-806一直没成交呢，	0
654	您好，我正在看北纬40度二期的房子	业主买到房子了，	0
655	您好，请问这个房子周边有哪些学校	就是小区对面，隔了一个锦江，现在桥马上通了，也就10分钟步行到学校	0
656	您好，请问这个房子周边有哪些学校	幼儿园的话竹岛有自己的幼儿园，是私立，每年两万多学费	0
657	您好，请问这个房子周边有哪些学校	最近的嘉年华国际社区旁边还有两个，都是双语幼儿园，一年学费五万多。	0
658	您好，请问这个房子周边有哪些学校	生活费是额外的	0
659	您好，请问这个房子周边有哪些学校	公立的幼儿园最近的是北大资源楼下观东街幼儿园	1
660	你好，这套房子房主多钱卖	您好	0
661	你好，这套房子房主多钱卖	报价215价位能谈	1
662	你好，这套房子房主多钱卖	您好，您发的房子还在的，链家所有房源均为真实在售房源，想看看吗？我可以帮您约业主时间。	0
663	什么小学	房子产权满2年，需要缴纳正常的税费，契税1.5，个税1.5	0
664	什么小学	距离较近的小学为厦门市吕岭小学，约220米	1
